year_id,sex_id,age,pop_national,pop_dept_sum,diff_abs,diff_pct,flag_diff,flag_missing
1995,8507,108,1,0,1,,FALSE,FALSE
1995,8507,109,0,0,0,,FALSE,FALSE
1995,8507,110,0,0,0,,FALSE,FALSE
1995,8532,0,306436,306436,0,0,FALSE,FALSE
1995,8532,1,305522,305522,0,0,FALSE,FALSE
1995,8532,2,305761,305761,0,0,FALSE,FALSE
1995,8532,3,305660,305660,0,0,FALSE,FALSE
1995,8532,4,304977,304977,0,0,FALSE,FALSE
1995,8532,5,306605,306605,0,0,FALSE,FALSE
1995,8532,6,304237,304237,0,0,FALSE,FALSE
1995,8532,7,300987,300987,0,0,FALSE,FALSE
1995,8532,8,296988,296988,0,0,FALSE,FALSE
1995,8532,9,292374,292374,0,0,FALSE,FALSE
1995,8532,10,287192,287192,0,0,FALSE,FALSE
1995,8532,11,281492,281492,0,0,FALSE,FALSE
1995,8532,12,275831,275831,0,0,FALSE,FALSE
1995,8532,13,270513,270513,0,0,FALSE,FALSE
1995,8532,14,265417,265417,0,0,FALSE,FALSE
1995,8532,15,260058,260058,0,0,FALSE,FALSE
1995,8532,16,254463,254463,0,0,FALSE,FALSE
1995,8532,17,249298,249298,0,0,FALSE,FALSE
1995,8532,18,244826,244826,0,0,FALSE,FALSE
1995,8532,19,240773,240773,0,0,FALSE,FALSE
1995,8532,20,236639,236639,0,0,FALSE,FALSE
1995,8532,21,232564,232564,0,0,FALSE,FALSE
1995,8532,22,228143,228143,0,0,FALSE,FALSE
1995,8532,23,223139,223139,0,0,FALSE,FALSE
1995,8532,24,217763,217763,0,0,FALSE,FALSE
1995,8532,25,212438,212438,0,0,FALSE,FALSE
1995,8532,26,207045,207045,0,0,FALSE,FALSE
1995,8532,27,201826,201826,0,0,FALSE,FALSE
1995,8532,28,196931,196931,0,0,FALSE,FALSE
1995,8532,29,192213,192213,0,0,FALSE,FALSE
1995,8532,30,187420,187420,0,0,FALSE,FALSE
1995,8532,31,182660,182660,0,0,FALSE,FALSE
1995,8532,32,177584,177584,0,0,FALSE,FALSE
1995,8532,33,172012,172012,0,0,FALSE,FALSE
1995,8532,34,166145,166145,0,0,FALSE,FALSE
1995,8532,35,160323,160323,0,0,FALSE,FALSE
1995,8532,36,154435,154435,0,0,FALSE,FALSE
1995,8532,37,148876,148876,0,0,FALSE,FALSE
1995,8532,38,143863,143863,0,0,FALSE,FALSE
1995,8532,39,139189,139189,0,0,FALSE,FALSE
1995,8532,40,134516,134516,0,0,FALSE,FALSE
1995,8532,41,130014,130014,0,0,FALSE,FALSE
1995,8532,42,125118,125118,0,0,FALSE,FALSE
1995,8532,43,119544,119544,0,0,FALSE,FALSE
1995,8532,44,113622,113622,0,0,FALSE,FALSE
1995,8532,45,107943,107943,0,0,FALSE,FALSE
1995,8532,46,102354,102354,0,0,FALSE,FALSE
1995,8532,47,97383,97383,0,0,FALSE,FALSE
1995,8532,48,93340,93340,0,0,FALSE,FALSE
1995,8532,49,89974,89974,0,0,FALSE,FALSE
1995,8532,50,86672,86672,0,0,FALSE,FALSE
1995,8532,51,83499,83499,0,0,FALSE,FALSE
1995,8532,52,80650,80650,0,0,FALSE,FALSE
1995,8532,53,78142,78142,0,0,FALSE,FALSE
1995,8532,54,75882,75882,0,0,FALSE,FALSE
1995,8532,55,73752,73752,0,0,FALSE,FALSE
1995,8532,56,71767,71767,0,0,FALSE,FALSE
1995,8532,57,69700,69700,0,0,FALSE,FALSE
1995,8532,58,67425,67425,0,0,FALSE,FALSE
1995,8532,59,65013,65013,0,0,FALSE,FALSE
1995,8532,60,62683,62683,0,0,FALSE,FALSE
1995,8532,61,60420,60420,0,0,FALSE,FALSE
1995,8532,62,58012,58012,0,0,FALSE,FALSE
1995,8532,63,55385,55385,0,0,FALSE,FALSE
1995,8532,64,52627,52627,0,0,FALSE,FALSE
1995,8532,65,49889,49889,0,0,FALSE,FALSE
1995,8532,66,47123,47123,0,0,FALSE,FALSE
1995,8532,67,44510,44510,0,0,FALSE,FALSE
1995,8532,68,42147,42147,0,0,FALSE,FALSE
1995,8532,69,39945,39945,0,0,FALSE,FALSE
1995,8532,70,37739,37739,0,0,FALSE,FALSE
1995,8532,71,35587,35587,0,0,FALSE,FALSE
1995,8532,72,33338,33338,0,0,FALSE,FALSE
1995,8532,73,30908,30908,0,0,FALSE,FALSE
1995,8532,74,28389,28389,0,0,FALSE,FALSE
1995,8532,75,25948,25948,0,0,FALSE,FALSE
1995,8532,76,23547,23547,0,0,FALSE,FALSE
1995,8532,77,21307,21307,0,0,FALSE,FALSE
1995,8532,78,19304,19304,0,0,FALSE,FALSE
1995,8532,79,17478,17478,0,0,FALSE,FALSE
1995,8532,80,12278,12282,-4,-0.0325679856700863,FALSE,FALSE
1995,8532,81,11292,11292,0,0,FALSE,FALSE
1995,8532,82,10285,10284,1,0.00972384286269934,FALSE,FALSE
1995,8532,83,9269,9270,-1,-0.0107874865156419,FALSE,FALSE
1995,8532,84,8259,8259,0,0,FALSE,FALSE
1995,8532,85,7269,7269,0,0,FALSE,FALSE
1995,8532,86,6275,6276,-1,-0.0159337157425112,FALSE,FALSE
1995,8532,87,5337,5338,-1,-0.0187336080929187,FALSE,FALSE
1995,8532,88,4466,4465,1,0.0223964165733483,FALSE,FALSE
1995,8532,89,3673,3675,-2,-0.054421768707483,FALSE,FALSE
1995,8532,90,2963,2964,-1,-0.0337381916329285,FALSE,FALSE
1995,8532,91,2390,2391,-1,-0.0418235048097031,FALSE,FALSE
1995,8532,92,1887,1885,2,0.106100795755968,TRUE,FALSE
1995,8532,93,1456,1458,-2,-0.137174211248285,TRUE,FALSE
1995,8532,94,1096,1095,1,0.091324200913242,FALSE,FALSE
1995,8532,95,802,801,1,0.124843945068664,TRUE,FALSE
