dataset_id,version,run_id,table_name,column_name,label,description,data_type,units,allow_na,is_key,n_missing,pct_missing,observed_min,observed_max,example_values
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,table_path,Ruta de tabla,Artefacto tabular validado.,character,,FALSE,FALSE,0,0,,,data/derived/staging/inei_population/download_log.csv|data/derived/staging/inei_population/parse_log.csv|data/derived/staging/inei_population/raw_long.parquet|data/derived/staging/inei_population/omop_like_long.parquet|data/derived/staging/inei_population/population_modeled_internal_0_125.parquet
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,dictionary_path,Ruta de diccionario,Diccionario esperado para el artefacto tabular.,character,,FALSE,FALSE,0,0,,,data/derived/staging/inei_population/download_log_diccionario_ext.csv|data/derived/staging/inei_population/parse_log_diccionario_ext.csv|data/derived/staging/inei_population/raw_long_diccionario_ext.csv|data/derived/staging/inei_population/omop_like_long_diccionario_ext.csv|data/derived/staging/inei_population/population_modeled_internal_0_125_diccionario_ext.csv
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,table_exists,Tabla existe,Indica si la tabla existe.,logical,,FALSE,FALSE,0,0,,,TRUE|FALSE
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,dictionary_exists,Diccionario existe,Indica si el diccionario existe.,logical,,FALSE,FALSE,0,0,,,TRUE|FALSE
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,table_n_cols,Columnas de tabla,Numero de columnas de la tabla.,integer,,TRUE,FALSE,1,2.7027,2,25,6|12|19|5|14
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,dictionary_n_rows,Filas de diccionario,Numero de filas de columnas cubiertas por el diccionario.,integer,,TRUE,FALSE,1,2.7027,2,25,6|12|19|5|14
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,missing_in_dictionary,Columnas faltantes en diccionario,Columnas presentes en la tabla y ausentes del diccionario.,character,,TRUE,FALSE,1,2.7027,,,""
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,extra_in_dictionary,Columnas extra en diccionario,Columnas presentes en el diccionario y ausentes de la tabla.,character,,TRUE,FALSE,1,2.7027,,,""
inei_population_1995_2030,v1.0.0,,dictionary_coverage_summary,status,Estado,Resultado de validacion de cobertura.,character,,FALSE,FALSE,0,0,,,OK|SKIPPED_OPTIONAL_MISSING_TABLE
