dataset_id,table_name,version,run_id,artifact_type,artifact_path,file_ext,n_rows,n_cols,file_hash,created_at,notes
inei_population_1995_2030,population_national_from_dept,v1.0.0,20260416_015959,derived_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_national_from_dept.parquet,parquet,7992,5,a9f9d780b68d2b724741434bd10b0899,2026-04-16 01:59:59,Nacional alternativo aditivo construido como suma de departamentos (01-25) con age=110 como 110+.
inei_population_1995_2030,population_national_from_dept,v1.0.0,20260416_015959,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_national_from_dept_diccionario_ext.csv,csv,5,11,0a995b234b2885a7a09b9364ae48a9c3,2026-04-16 01:59:59,Diccionario extendido del nacional alternativo aditivo.
inei_population_1995_2030,population_result_hierarchical,v1.0.0,20260416_020003,final_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/final/population_inei/population_result_hierarchical.parquet,parquet,207792,5,d7f7fe04fe2046471e568f9eb90906d6,2026-04-16 02:00:03,Vista final jerarquicamente consistente: deptos + nacional aditivo; age=110 representa 110+.
inei_population_1995_2030,population_result_hierarchical,v1.0.0,20260416_020003,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/final/population_inei/population_result_hierarchical_diccionario_ext.csv,csv,5,11,e8796f2c8c970b4fa8b50959c1187ae0,2026-04-16 02:00:04,Diccionario extendido de la vista jerarquica consistente.
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,final_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/final/population_inei/population_result.parquet,parquet,207792,5,a16f97f3e1bb2dc1f7a2a8a588369fbd,2026-04-16 02:00:11,Dataset contractual: edades 0-109 simples y age=110 como grupo abierto 110+.
inei_population_1995_2030,population_modeled_internal_0_125,v1.0.0,20260416_020008,derived_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_modeled_internal_0_125.parquet,parquet,235872,5,2a168d4a647a2c3583a7cca759fb51aa,2026-04-16 02:00:11,Modelo interno esperado de cola 80-125 con tope nacional en edad 125.
inei_population_1995_2030,population_tail_contract_bridge_80_109_110plus,v1.0.0,20260416_020008,derived_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_tail_contract_bridge_80_109_110plus.parquet,parquet,58032,5,289232852e84a6fca68b234309b7c02a,2026-04-16 02:00:11,Puente contractual entero de cola 80-109 y 110+ despues del redondeo Hamilton.
inei_population_1995_2030,population_tail_external_benchmark_peru_80_125,v1.0.0,20260416_020008,derived_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_tail_external_benchmark_peru_80_125.parquet,parquet,86112,15,5b53c507d53635cc1f1fc89637355d68,2026-04-16 02:00:11,"Benchmark de cola 80-125 por estrato: tabla oficial regional all_years usada solo en edades cerradas 80-109 cuando existe, nacional implicito para location_id=0 y fallback WPP solo cuando falta cobertura. La fila abierta 110+ de mortalidad no se usa como input de modelamiento."
inei_population_1995_2030,population_crossrepo_110plus_adjustment,v1.0.0,20260416_020008,derived_dataset,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_crossrepo_110plus_adjustment.parquet,parquet,1872,14,a40ffbfe746e2ba9d7df4d93e40131a9,2026-04-16 02:00:11,Trazabilidad del piso minimo contractual 110+ aplicado por coherencia cross-repo con mortalidad observada.
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/final/population_inei/population_result_diccionario_ext.csv,csv,10,23,d8c22d95e30e9eec5b07c81134ab77b3,2026-04-16 02:00:11,Diccionario contractual con age=110 documentado como 110+.
inei_population_1995_2030,population_modeled_internal_0_125,v1.0.0,20260416_020008,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_modeled_internal_0_125_diccionario_ext.csv,csv,5,16,79ad67cb6ca51cbd2073652938c2fc1d,2026-04-16 02:00:11,Diccionario del modelo interno 0-125.
inei_population_1995_2030,population_tail_contract_bridge_80_109_110plus,v1.0.0,20260416_020008,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_tail_contract_bridge_80_109_110plus_diccionario_ext.csv,csv,5,16,565c601987cf2c5fb3b84f60a794672d,2026-04-16 02:00:11,Diccionario del puente contractual de cola.
inei_population_1995_2030,population_tail_external_benchmark_peru_80_125,v1.0.0,20260416_020008,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_tail_external_benchmark_peru_80_125_diccionario_ext.csv,csv,15,16,eb4aa6a7264e98257724212d305341bd,2026-04-16 02:00:11,Diccionario del benchmark externo Peru 80-125.
inei_population_1995_2030,population_crossrepo_110plus_adjustment,v1.0.0,20260416_020008,dictionary_ext,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/staging/inei_population/population_crossrepo_110plus_adjustment_diccionario_ext.csv,csv,14,16,faf0a8a549c688395aba1bb51c7afe3c,2026-04-16 02:00:11,Diccionario de la trazabilidad del ajuste cross-repo 110+.
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_summary.csv,csv,,,9b92a78dcdadd8568c375b1f545d8286,2026-04-16 02:00:11,QC del dataset contractual: qc_summary.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_duplicates.csv,csv,,,31d899d6fa06e0dec25edfd0b5bc82fd,2026-04-16 02:00:11,QC del dataset contractual: qc_duplicates.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_missing_required.csv,csv,,,460173dc32a1d092bb9b5e89325e3932,2026-04-16 02:00:11,QC del dataset contractual: qc_missing_required.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_negative_population.csv,csv,,,6c6ca9f771c31c8238bc3bff14e9d214,2026-04-16 02:00:11,QC del dataset contractual: qc_negative_population.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_monotone_flags.csv,csv,,,b9269b88da4661392db132192d0b187e,2026-04-16 02:00:11,QC del dataset contractual: qc_tail_monotone_flags.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_mass_80plus_exact.csv,csv,,,a90764488d2f4789931d8cbc2a82bca0,2026-04-16 02:00:11,QC del dataset contractual: qc_tail_mass_80plus_exact.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_cap_125_national.csv,csv,,,770dd4c6e5c4c2742ca0597f8b28e5c9,2026-04-16 02:00:11,QC del dataset contractual: qc_tail_cap_125_national.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_external_alignment_national.csv,csv,,,c12b61e4ac5dd41c992ea6d9cff55613,2026-04-16 02:00:12,QC del dataset contractual: qc_tail_external_alignment_national.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_share_110plus.csv,csv,,,cdcf034869ca7edcab120df93bdabd87,2026-04-16 02:00:12,QC del dataset contractual: qc_tail_share_110plus.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_visual_priority.csv,csv,,,aa53587be9ed1008502ba9c0dc5f28ab,2026-04-16 02:00:12,QC del dataset contractual: qc_tail_visual_priority.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_benchmark_source_by_stratum.csv,csv,,,d208b90d4e0176a6cd8cf110c30f88d4,2026-04-16 02:00:12,QC del dataset contractual: qc_tail_benchmark_source_by_stratum.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_tail_open_interval_exclusion.csv,csv,,,cdeb10abcb88d756c3dbaae3817f09bf,2026-04-16 02:00:12,QC del dataset contractual: qc_tail_open_interval_exclusion.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_crossrepo_110plus_coherence.csv,csv,,,c59e62b9f225be28fb611d376edd4803,2026-04-16 02:00:12,QC del dataset contractual: qc_crossrepo_110plus_coherence.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_crossrepo_mass_adjustment.csv,csv,,,84402bcb3ced730fcbeeabd07bd3ac27,2026-04-16 02:00:12,QC del dataset contractual: qc_crossrepo_mass_adjustment.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_national_vs_dept_sum.csv,csv,,,84e6696c72eef0328fd3ff98929cca33,2026-04-16 02:00:12,QC del dataset contractual: qc_national_vs_dept_sum.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,qc,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/data/derived/qc/inei_population/qc_110plus_collapse_exact.csv,csv,,,4f5d89a69be6ebf24b2190a3f654e9e1,2026-04-16 02:00:12,QC del dataset contractual: qc_110plus_collapse_exact.csv
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,spec,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/config/spec_population_inei.yml,yml,,,b49c36ea78c83050df74d38789d3b713,2026-04-16 02:00:12,Spec YAML usado para validar contrato y semantica 110+.
inei_population_1995_2030,population_result,v1.0.0,20260416_020008,master,C:/Users/Usuario/OneDrive/Consultorias_Personales/Carga-CDC-Peru-2023/carga-enfermedad-peru-2018-2024/demografia-poblacion-inei/config/maestro_location_dept.csv,csv,,,1ee87bc19dda5f654668c030cf9e8c19,2026-04-16 02:00:12,Maestro UBIGEO depto usado para labels en diccionario_ext.
