year_id,sex_id,location_id,pop_observed_80plus,pop_contract_110plus,pop_internal_110plus,benchmark_share_110plus,contract_share_110plus,internal_share_110plus,benchmark_pop_110plus,contract_vs_benchmark_diff,internal_vs_benchmark_diff,flag_contract_far
1996,8532,13,5438,0,0.0258698376062974,4.75723383712715e-06,0,4.75723383712715e-06,0.0258698376062974,-0.0258698376062974,3.46944695195361e-18,FALSE
1996,8532,14,3561,0,0.02258089916057,6.34116797544789e-06,0,6.34116797544789e-06,0.02258089916057,-0.02258089916057,0,FALSE
1996,8532,15,30692,0,0.0135472618228603,4.41393907951918e-07,0,4.41393907951918e-07,0.0135472618228603,-0.0135472618228603,3.46944695195361e-18,FALSE
1996,8532,16,1416,0,0.0146368376833991,1.03367497764118e-05,0,1.03367497764118e-05,0.0146368376833991,-0.0146368376833991,-3.46944695195361e-18,FALSE
1996,8532,17,71,0,0.00399025397620715,5.62007602282697e-05,0,5.62007602282697e-05,0.00399025397620715,-0.00399025397620715,0,FALSE
1996,8532,18,605,0,0.0116842554976634,1.93128190044024e-05,0,1.93128190044024e-05,0.0116842554976634,-0.0116842554976634,-1.73472347597681e-18,FALSE
1996,8532,19,790,0,0.0175698964329928,2.22403752316364e-05,0,2.22403752316364e-05,0.0175698964329928,-0.0175698964329928,3.46944695195361e-18,FALSE
1996,8532,20,5000,0,0.0102662375311846,2.05324750623693e-06,0,2.05324750623692e-06,0.0102662375311846,-0.0102662375311846,-6.93889390390723e-18,FALSE
1996,8532,21,6040,0,0.0394980532797449,6.53941279465976e-06,0,6.53941279465975e-06,0.0394980532797449,-0.0394980532797449,-6.93889390390723e-18,FALSE
1996,8532,22,1328,0,0.00736891746157609,5.54888363070489e-06,0,5.54888363070489e-06,0.00736891746157609,-0.00736891746157609,8.67361737988404e-19,FALSE
1996,8532,23,673,0,0.00364097501708595,5.41006689017228e-06,0,5.41006689017228e-06,0.00364097501708595,-0.00364097501708595,-4.33680868994202e-19,FALSE
1996,8532,24,464,0,0.00487080378863815,1.04974219582719e-05,0,1.04974219582719e-05,0.00487080378863815,-0.00487080378863815,8.67361737988404e-19,FALSE
1996,8532,25,575,0,0.0123300996448481,2.14436515562576e-05,0,2.14436515562576e-05,0.0123300996448481,-0.0123300996448481,-1.73472347597681e-18,FALSE
1997,8507,0,67341,0,0.28616782347221,4.2495333225258e-06,0,4.2495333225258e-06,0.28616782347221,-0.28616782347221,1.11022302462516e-16,FALSE
1997,8507,1,652,0,0.000202125958392595,3.10009138638949e-07,0,3.10009138638949e-07,0.000202125958392594,-0.000202125958392594,5.42101086242752e-20,FALSE
1997,8507,2,3581,0,0.0284530881206165,7.94557054471278e-06,0,7.94557054471278e-06,0.0284530881206165,-0.0284530881206165,1.04083408558608e-17,FALSE
1997,8507,3,1336,0,0.00167350732559316,1.25262524370746e-06,0,1.25262524370746e-06,0.00167350732559316,-0.00167350732559316,-2.16840434497101e-19,FALSE
1997,8507,4,3564,0,0.0771633736186968,2.16507782319576e-05,0,2.16507782319576e-05,0.0771633736186968,-0.0771633736186968,0,FALSE
1997,8507,5,1891,0,0.0117234551253013,6.19960609481823e-06,0,6.19960609481823e-06,0.0117234551253013,-0.0117234551253013,1.73472347597681e-18,FALSE
1997,8507,6,3396,0,0.00428282187537505,1.26113718356156e-06,0,1.26113718356156e-06,0.00428282187537505,-0.00428282187537505,8.67361737988404e-19,FALSE
1997,8507,7,2049,0,0.0143358677770027,6.99651916886416e-06,0,6.99651916886416e-06,0.0143358677770027,-0.0143358677770027,0,FALSE
1997,8507,8,3471,0,0.0278653077713127,8.02803450628426e-06,0,8.02803450628426e-06,0.0278653077713127,-0.0278653077713127,-6.93889390390723e-18,FALSE
1997,8507,9,1341,0,0.00870431341872626,6.49091231821496e-06,0,6.49091231821496e-06,0.00870431341872626,-0.00870431341872626,-3.46944695195361e-18,FALSE
1997,8507,10,1106,0,0.00449332614347201,4.06268186570706e-06,0,4.06268186570707e-06,0.00449332614347201,-0.00449332614347201,2.60208521396521e-18,FALSE
1997,8507,11,1640,0,0.00785263133120243,4.78818983609904e-06,0,4.78818983609904e-06,0.00785263133120243,-0.00785263133120243,-1.73472347597681e-18,FALSE
1997,8507,12,3350,0,0.0099546816368327,2.97154675726349e-06,0,2.97154675726349e-06,0.0099546816368327,-0.0099546816368327,0,FALSE
1997,8507,13,3570,0,0.0140978462715895,3.94897654666373e-06,0,3.94897654666373e-06,0.0140978462715895,-0.0140978462715895,-5.20417042793042e-18,FALSE
1997,8507,14,2872,0,0.0181300374093536,6.31268712024847e-06,0,6.31268712024847e-06,0.0181300374093536,-0.0181300374093536,6.93889390390723e-18,FALSE
1997,8507,15,20810,0,0.00686731490405872,3.30000716196959e-07,0,3.30000716196959e-07,0.00686731490405872,-0.00686731490405872,0,FALSE
1997,8507,16,1003,0,0.00693093122677156,6.91020062489687e-06,0,6.91020062489686e-06,0.00693093122677156,-0.00693093122677156,-1.73472347597681e-18,FALSE
1997,8507,17,99,0,0.00262789233828973,2.65443670534317e-05,0,2.65443670534317e-05,0.00262789233828974,-0.00262789233828974,-8.67361737988404e-19,FALSE
1997,8507,18,482,0,0.00495097881446829,1.02717402789799e-05,0,1.02717402789799e-05,0.0049509788144683,-0.0049509788144683,-8.67361737988404e-19,FALSE
1997,8507,19,473,0,0.00565562545671836,1.19569248556414e-05,0,1.19569248556414e-05,0.00565562545671836,-0.00565562545671836,0,FALSE
1997,8507,20,4016,0,0.0048708386376188,1.21285822649871e-06,0,1.21285822649871e-06,0.0048708386376188,-0.0048708386376188,1.73472347597681e-18,FALSE
1997,8507,21,4303,0,0.0151872321814014,3.52945205238238e-06,0,3.52945205238239e-06,0.0151872321814014,-0.0151872321814014,3.46944695195361e-18,FALSE
1997,8507,22,878,0,0.00141126314306086,1.60736121077547e-06,0,1.60736121077547e-06,0.00141126314306086,-0.00141126314306086,0,FALSE
1997,8507,23,472,0,0.000863139379352104,1.82868512574598e-06,0,1.82868512574598e-06,0.000863139379352103,-0.000863139379352103,2.16840434497101e-19,FALSE
1997,8507,24,388,0,0.00193261671060915,4.98097090363184e-06,0,4.98097090363184e-06,0.00193261671060915,-0.00193261671060915,4.33680868994202e-19,FALSE
1997,8507,25,598,0,0.00593760689639414,9.92910852239822e-06,0,9.92910852239822e-06,0.00593760689639414,-0.00593760689639414,1.73472347597681e-18,FALSE
1997,8532,0,99342,1,0.71927626691281,7.24040453094169e-06,1.00662358317731e-05,7.2404045309417e-06,0.71927626691281,0.28072373308719,2.22044604925031e-16,FALSE
1997,8532,1,900,0,0.000516318589009133,5.73687321121258e-07,0,5.73687321121259e-07,0.000516318589009133,-0.000516318589009133,2.16840434497101e-19,FALSE
1997,8532,2,5186,0,0.0631821981415235,1.21832237064257e-05,0,1.21832237064257e-05,0.0631821981415235,-0.0631821981415235,-1.38777878078145e-17,FALSE
1997,8532,3,1965,0,0.00337419014890803,1.71714511394811e-06,0,1.71714511394811e-06,0.00337419014890803,-0.00337419014890803,1.30104260698261e-18,FALSE
1997,8532,4,5194,0,0.1804600835891,3.47439514033692e-05,0,3.47439514033692e-05,0.1804600835891,-0.1804600835891,-5.55111512312578e-17,FALSE
1997,8532,5,3333,0,0.036349791139029,1.09060279445032e-05,0,1.09060279445032e-05,0.036349791139029,-0.036349791139029,0,FALSE
1997,8532,6,4816,0,0.0140423018631705,2.91576035364835e-06,0,2.91576035364835e-06,0.0140423018631705,-0.0140423018631705,-3.46944695195361e-18,FALSE
1997,8532,7,2939,0,0.0578990653392352,1.97002604080419e-05,0,1.97002604080419e-05,0.0578990653392352,-0.0578990653392352,-1.38777878078145e-17,FALSE
1997,8532,8,4572,0,0.0537417285995259,1.17545338144195e-05,0,1.17545338144195e-05,0.0537417285995259,-0.0537417285995259,0,FALSE
1997,8532,9,2167,0,0.0279146922230993,1.28817222995382e-05,0,1.28817222995382e-05,0.0279146922230993,-0.0279146922230993,3.46944695195361e-18,FALSE
1997,8532,10,1710,0,0.011145489173146,6.51782992581636e-06,0,6.51782992581636e-06,0.011145489173146,-0.011145489173146,3.46944695195361e-18,FALSE
1997,8532,11,2327,0,0.0168486384111224,7.24049781311663e-06,0,7.24049781311663e-06,0.0168486384111224,-0.0168486384111224,-6.93889390390723e-18,FALSE
1997,8532,12,4820,0,0.0189216395484267,3.92565135859476e-06,0,3.92565135859475e-06,0.0189216395484267,-0.0189216395484267,-3.46944695195361e-18,FALSE
1997,8532,13,5680,0,0.032951194832615,5.80126669588293e-06,0,5.80126669588292e-06,0.032951194832615,-0.032951194832615,-1.38777878078145e-17,FALSE
1997,8532,14,3731,0,0.0293037618005384,7.8541307425726e-06,0,7.8541307425726e-06,0.0293037618005384,-0.0293037618005384,6.93889390390723e-18,FALSE
1997,8532,15,32331,0,0.0191801494690914,5.93243310416981e-07,0,5.93243310416981e-07,0.0191801494690914,-0.0191801494690914,-3.46944695195361e-18,FALSE
1997,8532,16,1511,0,0.0166601604091791,1.10259168823157e-05,0,1.10259168823157e-05,0.0166601604091791,-0.0166601604091791,0,FALSE
1997,8532,17,78,0,0.00471957468809417,6.05073677960792e-05,0,6.05073677960792e-05,0.00471957468809418,-0.00471957468809418,-8.67361737988404e-19,FALSE
1997,8532,18,631,0,0.0142038541394975,2.25100699516601e-05,0,2.25100699516601e-05,0.0142038541394975,-0.0142038541394975,0,FALSE
1997,8532,19,830,0,0.0201399232121267,2.42649677254539e-05,0,2.42649677254539e-05,0.0201399232121267,-0.0201399232121267,0,FALSE
1997,8532,20,5152,0,0.0137896637726368,2.67656517326024e-06,0,2.67656517326024e-06,0.0137896637726368,-0.0137896637726368,1.73472347597681e-18,FALSE
1997,8532,21,6301,0,0.0501428398227454,7.95791776269567e-06,0,7.95791776269567e-06,0.0501428398227454,-0.0501428398227454,-1.38777878078145e-17,FALSE
1997,8532,22,1379,0,0.00888128039929292,6.44037737439661e-06,0,6.44037737439661e-06,0.00888128039929292,-0.00888128039929292,-3.46944695195361e-18,FALSE
1997,8532,23,705,0,0.00466406004818678,6.61568801161246e-06,0,6.61568801161246e-06,0.00466406004818678,-0.00466406004818678,-8.67361737988404e-19,FALSE
1997,8532,24,479,0,0.00580277960653476,1.21143624353544e-05,0,1.21143624353544e-05,0.00580277960653476,-0.00580277960653476,0,FALSE
1997,8532,25,605,0,0.0144408879469754,2.38692362759923e-05,0,2.38692362759923e-05,0.0144408879469754,-0.0144408879469754,-6.93889390390723e-18,FALSE
1998,8507,0,70185,0,0.330599929618454,4.71040720408141e-06,0,4.71040720408141e-06,0.330599929618454,-0.330599929618454,0,FALSE
1998,8507,1,666,0,0.000235908226534785,3.54216556358536e-07,0,3.54216556358536e-07,0.000235908226534785,-0.000235908226534785,-8.13151629364128e-20,FALSE
1998,8507,2,3686,0,0.0304233089768418,8.25374633121046e-06,0,8.25374633121046e-06,0.0304233089768418,-0.0304233089768418,-3.46944695195361e-18,FALSE
1998,8507,3,1341,0,0.00162763519008871,1.21374734533088e-06,0,1.21374734533088e-06,0.00162763519008871,-0.00162763519008871,2.16840434497101e-19,FALSE
1998,8507,4,3683,0,0.0909737981061352,2.47010041015844e-05,0,2.47010041015844e-05,0.0909737981061352,-0.0909737981061352,-1.38777878078145e-17,FALSE
1998,8507,5,1956,0,0.0106204021803811,5.4296534664525e-06,0,5.4296534664525e-06,0.0106204021803811,-0.0106204021803811,-1.73472347597681e-18,FALSE
1998,8507,6,3425,0,0.00487635936252437,1.42375455840128e-06,0,1.42375455840128e-06,0.00487635936252437,-0.00487635936252437,0,FALSE
1998,8507,7,2163,0,0.0179605107312825,8.30351859976073e-06,0,8.30351859976073e-06,0.0179605107312825,-0.0179605107312825,0,FALSE
1998,8507,8,3534,0,0.0274893207813622,7.77852880061184e-06,0,7.77852880061184e-06,0.0274893207813622,-0.0274893207813622,-6.93889390390723e-18,FALSE
1998,8507,9,1386,0,0.00831040470507149,5.99596299067207e-06,0,5.99596299067207e-06,0.00831040470507148,-0.00831040470507148,1.73472347597681e-18,FALSE
1998,8507,10,1174,0,0.00522454531556765,4.45020895704229e-06,0,4.45020895704229e-06,0.00522454531556765,-0.00522454531556765,0,FALSE
1998,8507,11,1723,0,0.0112110445939221,6.50670028666403e-06,0,6.50670028666403e-06,0.0112110445939221,-0.0112110445939221,5.20417042793042e-18,FALSE
1998,8507,12,3503,0,0.0111081869427407,3.17104965536418e-06,0,3.17104965536418e-06,0.0111081869427407,-0.0111081869427407,0,FALSE
1998,8507,13,3709,0,0.0173626018105303,4.68120836088711e-06,0,4.68120836088711e-06,0.0173626018105303,-0.0173626018105303,-3.46944695195361e-18,FALSE
1998,8507,14,2961,0,0.0231485269513148,7.81780714330118e-06,0,7.81780714330118e-06,0.0231485269513148,-0.0231485269513148,3.46944695195361e-18,FALSE
1998,8507,15,22191,0,0.0107297021433506,4.83515936341336e-07,0,4.83515936341336e-07,0.0107297021433506,-0.0107297021433506,-3.46944695195361e-18,FALSE
1998,8507,16,1065,0,0.00774623672759827,7.27346171605472e-06,0,7.27346171605472e-06,0.00774623672759827,-0.00774623672759827,0,FALSE
1998,8507,17,111,0,0.00316075020350897,2.84752270586394e-05,0,2.84752270586394e-05,0.00316075020350897,-0.00316075020350897,1.73472347597681e-18,FALSE
1998,8507,18,502,0,0.00553950217350343,1.1034864887457e-05,0,1.1034864887457e-05,0.00553950217350343,-0.00553950217350343,0,FALSE
