sex_id,year_id,age,official_0,dept_sum,additive_9000,sex_name,diff_official0_minus_dept_sum,diff_9000_minus_dept_sum,flag_official0_diff,flag_9000_diff
8507,1995,0,319672,319672,319672,Masculino,0,0,FALSE,FALSE
8507,1995,1,318194,318194,318194,Masculino,0,0,FALSE,FALSE
8507,1995,2,318421,318421,318421,Masculino,0,0,FALSE,FALSE
8507,1995,3,318290,318290,318290,Masculino,0,0,FALSE,FALSE
8507,1995,4,317621,317621,317621,Masculino,0,0,FALSE,FALSE
8507,1995,5,316641,316641,316641,Masculino,0,0,FALSE,FALSE
8507,1995,6,314139,314139,314139,Masculino,0,0,FALSE,FALSE
8507,1995,7,310988,310988,310988,Masculino,0,0,FALSE,FALSE
8507,1995,8,307275,307275,307275,Masculino,0,0,FALSE,FALSE
8507,1995,9,303081,303081,303081,Masculino,0,0,FALSE,FALSE
8507,1995,10,298412,298412,298412,Masculino,0,0,FALSE,FALSE
8507,1995,11,293269,293269,293269,Masculino,0,0,FALSE,FALSE
8507,1995,12,288142,288142,288142,Masculino,0,0,FALSE,FALSE
8507,1995,13,283277,283277,283277,Masculino,0,0,FALSE,FALSE
8507,1995,14,278516,278516,278516,Masculino,0,0,FALSE,FALSE
8507,1995,15,273437,273437,273437,Masculino,0,0,FALSE,FALSE
8507,1995,16,268111,268111,268111,Masculino,0,0,FALSE,FALSE
8507,1995,17,262704,262704,262704,Masculino,0,0,FALSE,FALSE
8507,1995,18,257253,257253,257253,Masculino,0,0,FALSE,FALSE
8507,1995,19,251710,251710,251710,Masculino,0,0,FALSE,FALSE
8507,1995,20,246062,246062,246062,Masculino,0,0,FALSE,FALSE
8507,1995,21,240399,240399,240399,Masculino,0,0,FALSE,FALSE
8507,1995,22,234302,234302,234302,Masculino,0,0,FALSE,FALSE
8507,1995,23,227592,227592,227592,Masculino,0,0,FALSE,FALSE
8507,1995,24,220506,220506,220506,Masculino,0,0,FALSE,FALSE
8507,1995,25,213436,213436,213436,Masculino,0,0,FALSE,FALSE
8507,1995,26,206272,206272,206272,Masculino,0,0,FALSE,FALSE
8507,1995,27,199486,199486,199486,Masculino,0,0,FALSE,FALSE
8507,1995,28,193343,193343,193343,Masculino,0,0,FALSE,FALSE
8507,1995,29,187623,187623,187623,Masculino,0,0,FALSE,FALSE
8507,1995,30,181865,181865,181865,Masculino,0,0,FALSE,FALSE
8507,1995,31,176200,176200,176200,Masculino,0,0,FALSE,FALSE
8507,1995,32,170417,170417,170417,Masculino,0,0,FALSE,FALSE
8507,1995,33,164379,164379,164379,Masculino,0,0,FALSE,FALSE
8507,1995,34,158226,158226,158226,Masculino,0,0,FALSE,FALSE
8507,1995,35,152194,152194,152194,Masculino,0,0,FALSE,FALSE
8507,1995,36,146182,146182,146182,Masculino,0,0,FALSE,FALSE
8507,1995,37,140525,140525,140525,Masculino,0,0,FALSE,FALSE
8507,1995,38,135396,135396,135396,Masculino,0,0,FALSE,FALSE
8507,1995,39,130608,130608,130608,Masculino,0,0,FALSE,FALSE
8507,1995,40,125887,125887,125887,Masculino,0,0,FALSE,FALSE
8507,1995,41,121399,121399,121399,Masculino,0,0,FALSE,FALSE
8507,1995,42,116507,116507,116507,Masculino,0,0,FALSE,FALSE
8507,1995,43,110905,110905,110905,Masculino,0,0,FALSE,FALSE
8507,1995,44,104947,104947,104947,Masculino,0,0,FALSE,FALSE
8507,1995,45,99257,99257,99257,Masculino,0,0,FALSE,FALSE
8507,1995,46,93669,93669,93669,Masculino,0,0,FALSE,FALSE
8507,1995,47,88764,88764,88764,Masculino,0,0,FALSE,FALSE
8507,1995,48,84882,84882,84882,Masculino,0,0,FALSE,FALSE
8507,1995,49,81737,81737,81737,Masculino,0,0,FALSE,FALSE
8507,1995,50,78655,78655,78655,Masculino,0,0,FALSE,FALSE
8507,1995,51,75717,75717,75717,Masculino,0,0,FALSE,FALSE
8507,1995,52,73062,73062,73062,Masculino,0,0,FALSE,FALSE
8507,1995,53,70676,70676,70676,Masculino,0,0,FALSE,FALSE
8507,1995,54,68491,68491,68491,Masculino,0,0,FALSE,FALSE
8507,1995,55,66447,66447,66447,Masculino,0,0,FALSE,FALSE
8507,1995,56,64545,64545,64545,Masculino,0,0,FALSE,FALSE
8507,1995,57,62558,62558,62558,Masculino,0,0,FALSE,FALSE
8507,1995,58,60362,60362,60362,Masculino,0,0,FALSE,FALSE
8507,1995,59,58026,58026,58026,Masculino,0,0,FALSE,FALSE
8507,1995,60,55768,55768,55768,Masculino,0,0,FALSE,FALSE
8507,1995,61,53577,53577,53577,Masculino,0,0,FALSE,FALSE
8507,1995,62,51229,51229,51229,Masculino,0,0,FALSE,FALSE
8507,1995,63,48646,48646,48646,Masculino,0,0,FALSE,FALSE
8507,1995,64,45926,45926,45926,Masculino,0,0,FALSE,FALSE
8507,1995,65,43231,43231,43231,Masculino,0,0,FALSE,FALSE
8507,1995,66,40516,40516,40516,Masculino,0,0,FALSE,FALSE
8507,1995,67,37968,37968,37968,Masculino,0,0,FALSE,FALSE
8507,1995,68,35693,35693,35693,Masculino,0,0,FALSE,FALSE
8507,1995,69,33600,33600,33600,Masculino,0,0,FALSE,FALSE
8507,1995,70,31511,31511,31511,Masculino,0,0,FALSE,FALSE
8507,1995,71,29486,29486,29486,Masculino,0,0,FALSE,FALSE
8507,1995,72,27392,27392,27392,Masculino,0,0,FALSE,FALSE
8507,1995,73,25151,25151,25151,Masculino,0,0,FALSE,FALSE
8507,1995,74,22849,22849,22849,Masculino,0,0,FALSE,FALSE
8507,1995,75,20637,20637,20637,Masculino,0,0,FALSE,FALSE
8507,1995,76,18481,18481,18481,Masculino,0,0,FALSE,FALSE
8507,1995,77,16494,16494,16494,Masculino,0,0,FALSE,FALSE
8507,1995,78,14749,14749,14749,Masculino,0,0,FALSE,FALSE
8507,1995,79,13187,13187,13187,Masculino,0,0,FALSE,FALSE
8507,1995,80,9260,9262,9262,Masculino,-2,0,TRUE,FALSE
8507,1995,81,8348,8347,8347,Masculino,1,0,TRUE,FALSE
8507,1995,82,7445,7447,7447,Masculino,-2,0,TRUE,FALSE
8507,1995,83,6563,6561,6561,Masculino,2,0,TRUE,FALSE
8507,1995,84,5716,5717,5717,Masculino,-1,0,TRUE,FALSE
8507,1995,85,4913,4915,4915,Masculino,-2,0,TRUE,FALSE
8507,1995,86,4140,4141,4141,Masculino,-1,0,TRUE,FALSE
8507,1995,87,3435,3436,3436,Masculino,-1,0,TRUE,FALSE
8507,1995,88,2804,2803,2803,Masculino,1,0,TRUE,FALSE
8507,1995,89,2248,2250,2250,Masculino,-2,0,TRUE,FALSE
8507,1995,90,1768,1769,1769,Masculino,-1,0,TRUE,FALSE
8507,1995,91,1383,1383,1383,Masculino,0,0,FALSE,FALSE
8507,1995,92,1060,1060,1060,Masculino,0,0,FALSE,FALSE
8507,1995,93,794,797,797,Masculino,-3,0,TRUE,FALSE
8507,1995,94,581,579,579,Masculino,2,0,TRUE,FALSE
8507,1995,95,414,414,414,Masculino,0,0,FALSE,FALSE
8507,1995,96,298,298,298,Masculino,0,0,FALSE,FALSE
8507,1995,97,209,208,208,Masculino,1,0,TRUE,FALSE
8507,1995,98,144,146,146,Masculino,-2,0,TRUE,FALSE
8507,1995,99,96,95,95,Masculino,1,0,TRUE,FALSE
8507,1995,100,63,64,64,Masculino,-1,0,TRUE,FALSE
8507,1995,101,39,41,41,Masculino,-2,0,TRUE,FALSE
8507,1995,102,24,21,21,Masculino,3,0,TRUE,FALSE
8507,1995,103,14,13,13,Masculino,1,0,TRUE,FALSE
8507,1995,104,8,6,6,Masculino,2,0,TRUE,FALSE
8507,1995,105,5,2,2,Masculino,3,0,TRUE,FALSE
8507,1995,106,2,1,1,Masculino,1,0,TRUE,FALSE
8507,1995,107,1,0,0,Masculino,1,0,TRUE,FALSE
8507,1995,108,1,0,0,Masculino,1,0,TRUE,FALSE
8507,1995,109,0,0,0,Masculino,0,0,FALSE,FALSE
8507,1995,110,0,0,0,Masculino,0,0,FALSE,FALSE
8507,1996,0,316589,316589,316589,Masculino,0,0,FALSE,FALSE
8507,1996,1,315821,315821,315821,Masculino,0,0,FALSE,FALSE
8507,1996,2,316697,316697,316697,Masculino,0,0,FALSE,FALSE
8507,1996,3,317312,317312,317312,Masculino,0,0,FALSE,FALSE
8507,1996,4,317460,317460,317460,Masculino,0,0,FALSE,FALSE
8507,1996,5,317421,317421,317421,Masculino,0,0,FALSE,FALSE
8507,1996,6,315628,315628,315628,Masculino,0,0,FALSE,FALSE
8507,1996,7,313132,313132,313132,Masculino,0,0,FALSE,FALSE
8507,1996,8,310013,310013,310013,Masculino,0,0,FALSE,FALSE
8507,1996,9,306348,306348,306348,Masculino,0,0,FALSE,FALSE
8507,1996,10,302161,302161,302161,Masculino,0,0,FALSE,FALSE
8507,1996,11,297474,297474,297474,Masculino,0,0,FALSE,FALSE
8507,1996,12,292646,292646,292646,Masculino,0,0,FALSE,FALSE
8507,1996,13,287870,287870,287870,Masculino,0,0,FALSE,FALSE
8507,1996,14,283054,283054,283054,Masculino,0,0,FALSE,FALSE
8507,1996,15,277905,277905,277905,Masculino,0,0,FALSE,FALSE
8507,1996,16,272463,272463,272463,Masculino,0,0,FALSE,FALSE
8507,1996,17,266993,266993,266993,Masculino,0,0,FALSE,FALSE
8507,1996,18,261591,261591,261591,Masculino,0,0,FALSE,FALSE
8507,1996,19,256168,256168,256168,Masculino,0,0,FALSE,FALSE
8507,1996,20,250600,250600,250600,Masculino,0,0,FALSE,FALSE
8507,1996,21,244990,244990,244990,Masculino,0,0,FALSE,FALSE
8507,1996,22,238980,238980,238980,Masculino,0,0,FALSE,FALSE
8507,1996,23,232407,232407,232407,Masculino,0,0,FALSE,FALSE
8507,1996,24,225482,225482,225482,Masculino,0,0,FALSE,FALSE
8507,1996,25,218565,218565,218565,Masculino,0,0,FALSE,FALSE
8507,1996,26,211566,211566,211566,Masculino,0,0,FALSE,FALSE
8507,1996,27,204854,204854,204854,Masculino,0,0,FALSE,FALSE
8507,1996,28,198645,198645,198645,Masculino,0,0,FALSE,FALSE
8507,1996,29,192769,192769,192769,Masculino,0,0,FALSE,FALSE
8507,1996,30,186864,186864,186864,Masculino,0,0,FALSE,FALSE
8507,1996,31,181030,181030,181030,Masculino,0,0,FALSE,FALSE
8507,1996,32,175132,175132,175132,Masculino,0,0,FALSE,FALSE
8507,1996,33,169074,169074,169074,Masculino,0,0,FALSE,FALSE
8507,1996,34,162960,162960,162960,Masculino,0,0,FALSE,FALSE
8507,1996,35,156944,156944,156944,Masculino,0,0,FALSE,FALSE
8507,1996,36,150951,150951,150951,Masculino,0,0,FALSE,FALSE
8507,1996,37,145274,145274,145274,Masculino,0,0,FALSE,FALSE
8507,1996,38,140063,140063,140063,Masculino,0,0,FALSE,FALSE
8507,1996,39,135153,135153,135153,Masculino,0,0,FALSE,FALSE
8507,1996,40,130307,130307,130307,Masculino,0,0,FALSE,FALSE
8507,1996,41,125664,125664,125664,Masculino,0,0,FALSE,FALSE
8507,1996,42,120671,120671,120671,Masculino,0,0,FALSE,FALSE
8507,1996,43,115059,115059,115059,Masculino,0,0,FALSE,FALSE
8507,1996,44,109133,109133,109133,Masculino,0,0,FALSE,FALSE
8507,1996,45,103456,103456,103456,Masculino,0,0,FALSE,FALSE
8507,1996,46,97897,97897,97897,Masculino,0,0,FALSE,FALSE
8507,1996,47,92867,92867,92867,Masculino,0,0,FALSE,FALSE
8507,1996,48,88621,88621,88621,Masculino,0,0,FALSE,FALSE
8507,1996,49,84965,84965,84965,Masculino,0,0,FALSE,FALSE
8507,1996,50,81401,81401,81401,Masculino,0,0,FALSE,FALSE
8507,1996,51,77968,77968,77968,Masculino,0,0,FALSE,FALSE
8507,1996,52,74919,74919,74919,Masculino,0,0,FALSE,FALSE
8507,1996,53,72311,72311,72311,Masculino,0,0,FALSE,FALSE
8507,1996,54,70023,70023,70023,Masculino,0,0,FALSE,FALSE
8507,1996,55,67861,67861,67861,Masculino,0,0,FALSE,FALSE
8507,1996,56,65847,65847,65847,Masculino,0,0,FALSE,FALSE
8507,1996,57,63797,63797,63797,Masculino,0,0,FALSE,FALSE
8507,1996,58,61595,61595,61595,Masculino,0,0,FALSE,FALSE
8507,1996,59,59292,59292,59292,Masculino,0,0,FALSE,FALSE
8507,1996,60,57081,57081,57081,Masculino,0,0,FALSE,FALSE
8507,1996,61,54953,54953,54953,Masculino,0,0,FALSE,FALSE
8507,1996,62,52655,52655,52655,Masculino,0,0,FALSE,FALSE
8507,1996,63,50089,50089,50089,Masculino,0,0,FALSE,FALSE
8507,1996,64,47361,47361,47361,Masculino,0,0,FALSE,FALSE
8507,1996,65,44667,44667,44667,Masculino,0,0,FALSE,FALSE
8507,1996,66,41960,41960,41960,Masculino,0,0,FALSE,FALSE
8507,1996,67,39387,39387,39387,Masculino,0,0,FALSE,FALSE
8507,1996,68,37041,37041,37041,Masculino,0,0,FALSE,FALSE
8507,1996,69,34847,34847,34847,Masculino,0,0,FALSE,FALSE
8507,1996,70,32656,32656,32656,Masculino,0,0,FALSE,FALSE
8507,1996,71,30524,30524,30524,Masculino,0,0,FALSE,FALSE
8507,1996,72,28335,28335,28335,Masculino,0,0,FALSE,FALSE
8507,1996,73,26028,26028,26028,Masculino,0,0,FALSE,FALSE
8507,1996,74,23676,23676,23676,Masculino,0,0,FALSE,FALSE
8507,1996,75,21412,21412,21412,Masculino,0,0,FALSE,FALSE
8507,1996,76,19203,19203,19203,Masculino,0,0,FALSE,FALSE
8507,1996,77,17158,17158,17158,Masculino,0,0,FALSE,FALSE
8507,1996,78,15340,15340,15340,Masculino,0,0,FALSE,FALSE
8507,1996,79,13701,13701,13701,Masculino,0,0,FALSE,FALSE
8507,1996,80,9595,9596,9596,Masculino,-1,0,TRUE,FALSE
8507,1996,81,8663,8663,8663,Masculino,0,0,FALSE,FALSE
8507,1996,82,7739,7739,7739,Masculino,0,0,FALSE,FALSE
8507,1996,83,6835,6839,6839,Masculino,-4,0,TRUE,FALSE
8507,1996,84,5964,5960,5960,Masculino,4,0,TRUE,FALSE
8507,1996,85,5137,5137,5137,Masculino,0,0,FALSE,FALSE
8507,1996,86,4340,4339,4339,Masculino,1,0,TRUE,FALSE
8507,1996,87,3610,3611,3611,Masculino,-1,0,TRUE,FALSE
8507,1996,88,2955,2954,2954,Masculino,1,0,TRUE,FALSE
8507,1996,89,2376,2377,2377,Masculino,-1,0,TRUE,FALSE
8507,1996,90,1875,1874,1874,Masculino,1,0,TRUE,FALSE
8507,1996,91,1471,1472,1472,Masculino,-1,0,TRUE,FALSE
8507,1996,92,1130,1131,1131,Masculino,-1,0,TRUE,FALSE
8507,1996,93,850,852,852,Masculino,-2,0,TRUE,FALSE
8507,1996,94,623,622,622,Masculino,1,0,TRUE,FALSE
8507,1996,95,446,447,447,Masculino,-1,0,TRUE,FALSE
8507,1996,96,321,321,321,Masculino,0,0,FALSE,FALSE
8507,1996,97,226,227,227,Masculino,-1,0,TRUE,FALSE
8507,1996,98,155,158,158,Masculino,-3,0,TRUE,FALSE
8507,1996,99,104,107,107,Masculino,-3,0,TRUE,FALSE
8507,1996,100,68,69,69,Masculino,-1,0,TRUE,FALSE
8507,1996,101,43,44,44,Masculino,-1,0,TRUE,FALSE
8507,1996,102,26,25,25,Masculino,1,0,TRUE,FALSE
8507,1996,103,16,13,13,Masculino,3,0,TRUE,FALSE
8507,1996,104,9,8,8,Masculino,1,0,TRUE,FALSE
8507,1996,105,5,1,1,Masculino,4,0,TRUE,FALSE
8507,1996,106,3,1,1,Masculino,2,0,TRUE,FALSE
8507,1996,107,1,0,0,Masculino,1,0,TRUE,FALSE
8507,1996,108,1,0,0,Masculino,1,0,TRUE,FALSE
8507,1996,109,0,0,0,Masculino,0,0,FALSE,FALSE
8507,1996,110,0,0,0,Masculino,0,0,FALSE,FALSE
8507,1997,0,312737,312737,312737,Masculino,0,0,FALSE,FALSE
8507,1997,1,312530,312530,312530,Masculino,0,0,FALSE,FALSE
8507,1997,2,314005,314005,314005,Masculino,0,0,FALSE,FALSE
8507,1997,3,315384,315384,315384,Masculino,0,0,FALSE,FALSE
8507,1997,4,316411,316411,316411,Masculino,0,0,FALSE,FALSE
8507,1997,5,317296,317296,317296,Masculino,0,0,FALSE,FALSE
8507,1997,6,316344,316344,316344,Masculino,0,0,FALSE,FALSE
8507,1997,7,314667,314667,314667,Masculino,0,0,FALSE,FALSE
8507,1997,8,312327,312327,312327,Masculino,0,0,FALSE,FALSE
8507,1997,9,309389,309389,309389,Masculino,0,0,FALSE,FALSE
8507,1997,10,305897,305897,305897,Masculino,0,0,FALSE,FALSE
8507,1997,11,301899,301899,301899,Masculino,0,0,FALSE,FALSE
8507,1997,12,297536,297536,297536,Masculino,0,0,FALSE,FALSE
8507,1997,13,292901,292901,292901,Masculino,0,0,FALSE,FALSE
8507,1997,14,288010,288010,288010,Masculino,0,0,FALSE,FALSE
8507,1997,15,282776,282776,282776,Masculino,0,0,FALSE,FALSE
8507,1997,16,277209,277209,277209,Masculino,0,0,FALSE,FALSE
8507,1997,17,271640,271640,271640,Masculino,0,0,FALSE,FALSE
8507,1997,18,266222,266222,266222,Masculino,0,0,FALSE,FALSE
8507,1997,19,260842,260842,260842,Masculino,0,0,FALSE,FALSE
8507,1997,20,255268,255268,255268,Masculino,0,0,FALSE,FALSE
8507,1997,21,249597,249597,249597,Masculino,0,0,FALSE,FALSE
8507,1997,22,243640,243640,243640,Masculino,0,0,FALSE,FALSE
8507,1997,23,237294,237294,237294,Masculino,0,0,FALSE,FALSE
8507,1997,24,230695,230695,230695,Masculino,0,0,FALSE,FALSE
8507,1997,25,224081,224081,224081,Masculino,0,0,FALSE,FALSE
8507,1997,26,217414,217414,217414,Masculino,0,0,FALSE,FALSE
8507,1997,27,210855,210855,210855,Masculino,0,0,FALSE,FALSE
8507,1997,28,204514,204514,204514,Masculino,0,0,FALSE,FALSE
8507,1997,29,198329,198329,198329,Masculino,0,0,FALSE,FALSE
8507,1997,30,192134,192134,192134,Masculino,0,0,FALSE,FALSE
8507,1997,31,185972,185972,185972,Masculino,0,0,FALSE,FALSE
8507,1997,32,179875,179875,179875,Masculino,0,0,FALSE,FALSE
8507,1997,33,173843,173843,173843,Masculino,0,0,FALSE,FALSE
8507,1997,34,167889,167889,167889,Masculino,0,0,FALSE,FALSE
8507,1997,35,161999,161999,161999,Masculino,0,0,FALSE,FALSE
8507,1997,36,156152,156152,156152,Masculino,0,0,FALSE,FALSE
8507,1997,37,150497,150497,150497,Masculino,0,0,FALSE,FALSE
8507,1997,38,145100,145100,145100,Masculino,0,0,FALSE,FALSE
8507,1997,39,139882,139882,139882,Masculino,0,0,FALSE,FALSE
8507,1997,40,134742,134742,134742,Masculino,0,0,FALSE,FALSE
8507,1997,41,129753,129753,129753,Masculino,0,0,FALSE,FALSE
8507,1997,42,124595,124595,124595,Masculino,0,0,FALSE,FALSE
8507,1997,43,119113,119113,119113,Masculino,0,0,FALSE,FALSE
8507,1997,44,113485,113485,113485,Masculino,0,0,FALSE,FALSE
8507,1997,45,108055,108055,108055,Masculino,0,0,FALSE,FALSE
8507,1997,46,102780,102780,102780,Masculino,0,0,FALSE,FALSE
8507,1997,47,97764,97764,97764,Masculino,0,0,FALSE,FALSE
8507,1997,48,93108,93108,93108,Masculino,0,0,FALSE,FALSE
8507,1997,49,88775,88775,88775,Masculino,0,0,FALSE,FALSE
8507,1997,50,84583,84583,84583,Masculino,0,0,FALSE,FALSE
8507,1997,51,80506,80506,80506,Masculino,0,0,FALSE,FALSE
8507,1997,52,76939,76939,76939,Masculino,0,0,FALSE,FALSE
8507,1997,53,74037,74037,74037,Masculino,0,0,FALSE,FALSE
8507,1997,54,71611,71611,71611,Masculino,0,0,FALSE,FALSE
8507,1997,55,69286,69286,69286,Masculino,0,0,FALSE,FALSE
8507,1997,56,67111,67111,67111,Masculino,0,0,FALSE,FALSE
8507,1997,57,64962,64962,64962,Masculino,0,0,FALSE,FALSE
8507,1997,58,62732,62732,62732,Masculino,0,0,FALSE,FALSE
8507,1997,59,60455,60455,60455,Masculino,0,0,FALSE,FALSE
8507,1997,60,58285,58285,58285,Masculino,0,0,FALSE,FALSE
8507,1997,61,56217,56217,56217,Masculino,0,0,FALSE,FALSE
8507,1997,62,53983,53983,53983,Masculino,0,0,FALSE,FALSE
8507,1997,63,51475,51475,51475,Masculino,0,0,FALSE,FALSE
8507,1997,64,48798,48798,48798,Masculino,0,0,FALSE,FALSE
8507,1997,65,46162,46162,46162,Masculino,0,0,FALSE,FALSE
8507,1997,66,43527,43527,43527,Masculino,0,0,FALSE,FALSE
8507,1997,67,40961,40961,40961,Masculino,0,0,FALSE,FALSE
8507,1997,68,38522,38522,38522,Masculino,0,0,FALSE,FALSE
8507,1997,69,36171,36171,36171,Masculino,0,0,FALSE,FALSE
8507,1997,70,33828,33828,33828,Masculino,0,0,FALSE,FALSE
8507,1997,71,31529,31529,31529,Masculino,0,0,FALSE,FALSE
8507,1997,72,29216,29216,29216,Masculino,0,0,FALSE,FALSE
8507,1997,73,26858,26858,26858,Masculino,0,0,FALSE,FALSE
8507,1997,74,24501,24501,24501,Masculino,0,0,FALSE,FALSE
8507,1997,75,22219,22219,22219,Masculino,0,0,FALSE,FALSE
8507,1997,76,19999,19999,19999,Masculino,0,0,FALSE,FALSE
8507,1997,77,17913,17913,17913,Masculino,0,0,FALSE,FALSE
8507,1997,78,16007,16007,16007,Masculino,0,0,FALSE,FALSE
8507,1997,79,14253,14253,14253,Masculino,0,0,FALSE,FALSE
8507,1997,80,9896,9898,9898,Masculino,-2,0,TRUE,FALSE
8507,1997,81,8952,8955,8955,Masculino,-3,0,TRUE,FALSE
8507,1997,82,8013,8013,8013,Masculino,0,0,FALSE,FALSE
8507,1997,83,7092,7094,7094,Masculino,-2,0,TRUE,FALSE
8507,1997,84,6203,6203,6203,Masculino,0,0,FALSE,FALSE
8507,1997,85,5356,5356,5356,Masculino,0,0,FALSE,FALSE
8507,1997,86,4538,4538,4538,Masculino,0,0,FALSE,FALSE
8507,1997,87,3787,3786,3786,Masculino,1,0,TRUE,FALSE
8507,1997,88,3109,3109,3109,Masculino,0,0,FALSE,FALSE
8507,1997,89,2509,2510,2510,Masculino,-1,0,TRUE,FALSE
8507,1997,90,1987,1987,1987,Masculino,0,0,FALSE,FALSE
8507,1997,91,1564,1564,1564,Masculino,0,0,FALSE,FALSE
8507,1997,92,1207,1207,1207,Masculino,0,0,FALSE,FALSE
8507,1997,93,910,913,913,Masculino,-3,0,TRUE,FALSE
8507,1997,94,671,673,673,Masculino,-2,0,TRUE,FALSE
8507,1997,95,481,481,481,Masculino,0,0,FALSE,FALSE
8507,1997,96,348,348,348,Masculino,0,0,FALSE,FALSE
8507,1997,97,246,247,247,Masculino,-1,0,TRUE,FALSE
8507,1997,98,169,171,171,Masculino,-2,0,TRUE,FALSE
8507,1997,99,114,113,113,Masculino,1,0,TRUE,FALSE
8507,1997,100,74,72,72,Masculino,2,0,TRUE,FALSE
8507,1997,101,47,46,46,Masculino,1,0,TRUE,FALSE
8507,1997,102,29,28,28,Masculino,1,0,TRUE,FALSE
8507,1997,103,17,17,17,Masculino,0,0,FALSE,FALSE
8507,1997,104,10,10,10,Masculino,0,0,FALSE,FALSE
8507,1997,105,6,2,2,Masculino,4,0,TRUE,FALSE
8507,1997,106,3,0,0,Masculino,3,0,TRUE,FALSE
8507,1997,107,2,0,0,Masculino,2,0,TRUE,FALSE
8507,1997,108,1,0,0,Masculino,1,0,TRUE,FALSE
8507,1997,109,0,0,0,Masculino,0,0,FALSE,FALSE
8507,1997,110,0,0,0,Masculino,0,0,FALSE,FALSE
8507,1998,0,308713,308713,308713,Masculino,0,0,FALSE,FALSE
8507,1998,1,308899,308899,308899,Masculino,0,0,FALSE,FALSE
8507,1998,2,310852,310852,310852,Masculino,0,0,FALSE,FALSE
8507,1998,3,312901,312901,312901,Masculino,0,0,FALSE,FALSE
8507,1998,4,314743,314743,314743,Masculino,0,0,FALSE,FALSE
8507,1998,5,316420,316420,316420,Masculino,0,0,FALSE,FALSE
8507,1998,6,316326,316326,316326,Masculino,0,0,FALSE,FALSE
8507,1998,7,315524,315524,315524,Masculino,0,0,FALSE,FALSE
8507,1998,8,314051,314051,314051,Masculino,0,0,FALSE,FALSE
8507,1998,9,311943,311943,311943,Masculino,0,0,FALSE,FALSE
8507,1998,10,309273,309273,309273,Masculino,0,0,FALSE,FALSE
8507,1998,11,306111,306111,306111,Masculino,0,0,FALSE,FALSE
8507,1998,12,302323,302323,302323,Masculino,0,0,FALSE,FALSE
8507,1998,13,297878,297878,297878,Masculino,0,0,FALSE,FALSE
8507,1998,14,292916,292916,292916,Masculino,0,0,FALSE,FALSE
8507,1998,15,287612,287612,287612,Masculino,0,0,FALSE,FALSE
8507,1998,16,281938,281938,281938,Masculino,0,0,FALSE,FALSE
8507,1998,17,276264,276264,276264,Masculino,0,0,FALSE,FALSE
8507,1998,18,270797,270797,270797,Masculino,0,0,FALSE,FALSE
8507,1998,19,265407,265407,265407,Masculino,0,0,FALSE,FALSE
8507,1998,20,259773,259773,259773,Masculino,0,0,FALSE,FALSE
8507,1998,21,253978,253978,253978,Masculino,0,0,FALSE,FALSE
8507,1998,22,248045,248045,248045,Masculino,0,0,FALSE,FALSE
8507,1998,23,241960,241960,241960,Masculino,0,0,FALSE,FALSE
8507,1998,24,235756,235756,235756,Masculino,0,0,FALSE,FALSE
8507,1998,25,229510,229510,229510,Masculino,0,0,FALSE,FALSE
8507,1998,26,223246,223246,223246,Masculino,0,0,FALSE,FALSE
8507,1998,27,216883,216883,216883,Masculino,0,0,FALSE,FALSE
8507,1998,28,210404,210404,210404,Masculino,0,0,FALSE,FALSE
8507,1998,29,203871,203871,203871,Masculino,0,0,FALSE,FALSE
8507,1998,30,197356,197356,197356,Masculino,0,0,FALSE,FALSE
8507,1998,31,190834,190834,190834,Masculino,0,0,FALSE,FALSE
8507,1998,32,184526,184526,184526,Masculino,0,0,FALSE,FALSE
8507,1998,33,178546,178546,178546,Masculino,0,0,FALSE,FALSE
8507,1998,34,172800,172800,172800,Masculino,0,0,FALSE,FALSE
8507,1998,35,167080,167080,167080,Masculino,0,0,FALSE,FALSE
8507,1998,36,161431,161431,161431,Masculino,0,0,FALSE,FALSE
8507,1998,37,155818,155818,155818,Masculino,0,0,FALSE,FALSE
8507,1998,38,150205,150205,150205,Masculino,0,0,FALSE,FALSE
8507,1998,39,144620,144620,144620,Masculino,0,0,FALSE,FALSE
8507,1998,40,139131,139131,139131,Masculino,0,0,FALSE,FALSE
8507,1998,41,133736,133736,133736,Masculino,0,0,FALSE,FALSE
8507,1998,42,128397,128397,128397,Masculino,0,0,FALSE,FALSE
8507,1998,43,123109,123109,123109,Masculino,0,0,FALSE,FALSE
8507,1998,44,117886,117886,117886,Masculino,0,0,FALSE,FALSE
8507,1998,45,112803,112803,112803,Masculino,0,0,FALSE,FALSE
8507,1998,46,107909,107909,107909,Masculino,0,0,FALSE,FALSE
8507,1998,47,102977,102977,102977,Masculino,0,0,FALSE,FALSE
8507,1998,48,97925,97925,97925,Masculino,0,0,FALSE,FALSE
8507,1998,49,92895,92895,92895,Masculino,0,0,FALSE,FALSE
8507,1998,50,88060,88060,88060,Masculino,0,0,FALSE,FALSE
8507,1998,51,83325,83325,83325,Masculino,0,0,FALSE,FALSE
8507,1998,52,79212,79212,79212,Masculino,0,0,FALSE,FALSE
8507,1998,53,75978,75978,75978,Masculino,0,0,FALSE,FALSE
8507,1998,54,73366,73366,73366,Masculino,0,0,FALSE,FALSE
8507,1998,55,70828,70828,70828,Masculino,0,0,FALSE,FALSE
8507,1998,56,68436,68436,68436,Masculino,0,0,FALSE,FALSE
