dataset_id,version,run_id,table_name,column_name,label,description,data_type,units,allow_na,is_key,n_missing,pct_missing,observed_min,observed_max,example_values
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,dataset,dataset,dataset,character,,FALSE,FALSE,0,0,,,population_result_hierarchical
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,n_rows,n_rows,n_rows,integer,,FALSE,FALSE,0,0,207792,207792,207792
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,n_cols,n_cols,n_cols,integer,,FALSE,FALSE,0,0,5,5,5
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,n_missing_required_cols,n_missing_required_cols,n_missing_required_cols,integer,,FALSE,FALSE,0,0,0,0,0
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,n_pk_dups,n_pk_dups,n_pk_dups,integer,,FALSE,FALSE,0,0,0,0,0
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,n_negative_pop,n_negative_pop,n_negative_pop,integer,,FALSE,FALSE,0,0,0,0,0
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,has_location_9000,has_location_9000,has_location_9000,logical,,FALSE,FALSE,0,0,,,TRUE
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,has_location_0,has_location_0,has_location_0,logical,,FALSE,FALSE,0,0,,,FALSE
inei_population_1995_2030,v1.0.0,20260416_020030,qc_hierarchical_summary,run_ts,run_ts,run_ts,datetime,,FALSE,FALSE,0,0,,,2026-04-16 02:00:17
